"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-01","1.41",",,m",,,,,"90",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-02","0.05",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-03","1.96",",,m",,,,,"91",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-04","0.00",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-05","0.00",",,m",,,,,"92",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-06","0.01",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-07","0.32",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-08","0.00",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-09","0.06",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-10","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-11","0.01",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-12","0.18",",,m",,,,,"91",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-13","0.83",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-14","0.01",",,m",,,,,"91",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-15","0.03",",,m",,,,,"90",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-16","0.20",",,m",,,,,"88",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-17","0.43",",,m",,,,,"88",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-18","0.30",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-19","0.13",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-20","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-21","0.00",",,m",,,,,"86",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-22","0.00",",,m",,,,,"85",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-23","0.00",",,m",,,,,"88",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-24","0.98",",,m",,,,,"89",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-25","0.00",",,m",,,,,"88",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-26","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-27","0.00",",,m",,,,,"86",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-28","0.09",",,m",,,,,"92",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-29","0.03",",,m",,,,,"87",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-30","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-07-31","0.20",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-01","0.07",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-02","0.07",",,m",,,,,"97",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-03","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-04","0.05",",,m",,,,,"92",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-05","0.00",",,m",,,,,"86",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-06","0.81",",,m",,,,,"89",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-07","0.03",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-08","0.05",",,m",,,,,"89",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-09","0.00",",,m",,,,,"90",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-10","0.00",",,m",,,,,"89",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-11","1.88",",,m",,,,,"92",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-12","0.68",",,m",,,,,"86",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-13","0.13",",,m",,,,,"88",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-14","0.30",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-15","2.51",",,m",,,,,"86",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-16","1.75",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-17","0.07",",,m",,,,,"78",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-18","1.31",",,m",,,,,"83",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-19","0.00",",,m",,,,,"87",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-20","0.05",",,m",,,,,"86",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-21","0.00",",,m",,,,,"90",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-22","1.63",",,m",,,,,"88",",,m","71",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-23","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-24","0.03",",,m",,,,,"90",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-25","0.00",",,m",,,,,"86",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-26","0.00",",,m",,,,,"92",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-27","0.01",",,m",,,,,"92",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-28","0.01",",,m",,,,,"89",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-29","0.72",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-30","0.74",",,m",,,,,"88",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-08-31","0.00",",,m",,,,,"79",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-01","0.01",",,m",,,,,"86",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-02","0.72",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-03","0.30",",,m",,,,,"83",",,m","54",",O,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-04","0.38",",,m",,,,,"88",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-05","0.78",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-06","0.00",",,m",,,,,"84",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-07","0.00",",,m",,,,,"90",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-08","0.00",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-09","0.22",",,m",,,,,"91",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-10","0.01",",,m",,,,,"91",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-11","0.63",",,m",,,,,"83",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-12","0.23",",,m",,,,,"87",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-13","0.00",",,m",,,,,"85",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-14","0.00",",,m",,,,,"86",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-15","0.15",",,m",,,,,"90",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-16","0.00",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-17","0.09",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-18","2.10",",,m",,,,,"79",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-19","0.52",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-20","0.00",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-21","0.14",",,m",,,,,"87",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-22","0.00",",,m",,,,,"87",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-23","0.00",",,m",,,,,"90",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-24","0.00",",,m",,,,,"87",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-25","0.35",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-26","0.00",",,m",,,,,"83",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-27","0.00",",,m",,,,,"83",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-28","0.00",",,m",,,,,"80",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-29","0.00",",,m",,,,,"86",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-09-30","0.00",",,m",,,,,"85",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-01","0.03",",,m",,,,,"83",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-02","0.03",",,m",,,,,"83",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-03","0.00",",,m",,,,,"90",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-04","0.04",",,m",,,,,"98",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-05","0.00",",,m",,,,,"90",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-06","0.00",",,m",,,,,"90",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-07","0.00",",,m",,,,,"84",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-08","0.00",",,m",,,,,"90",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-09","0.00",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-10","0.01",",,m",,,,,"90",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-11","0.00",",,m",,,,,"90",",,m","65",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-12","0.35",",,m",,,,,"90",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-13","1.51",",,m",,,,,"88",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-14","0.00",",,m",,,,,"86",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-15","0.00",",,m",,,,,"93",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-16","0.01",",,m",,,,,"92",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-17","0.00",",,m",,,,,"91",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-18","0.00",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-19","0.00",",,m",,,,,"89",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-20","0.01",",,m",,,,,"90",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-21","0.05",",,m",,,,,"90",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-22","0.00",",,m",,,,,"89",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-23","0.00",",,m",,,,,"86",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-24","0.09",",,m",,,,,"88",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-25","0.46",",,m",,,,,"88",",,m","70",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-26","0.01",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-27","0.86",",,m",,,,,"85",",,m","69",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-28","0.40",",,m",,,,,"86",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-29","0.01",",,m",,,,,"82",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-30","0.32",",,m",,,,,"81",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-10-31","0.66",",,m",,,,,"73",",,m","67",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-01","0.00",",,m",,,,,"83",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-02","0.00",",,m",,,,,"89",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-03","0.00",",,m",,,,,"86",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-04","0.00",",,m",,,,,"84",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-05","0.00",",,m",,,,,"85",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-06","0.03",",,m",,,,,"86",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-07","0.00",",,m",,,,,"83",",,m","58",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-08","0.00",",,m",,,,,"84",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-09","0.00",",,m",,,,,"87",",,m","57",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-10","0.01",",,m",,,,,"84",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-11","0.00",",,m",,,,,"82",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-12","0.00",",,m",,,,,"85",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-13","0.00",",,m",,,,,"87",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-14","0.00",",,m",,,,,"88",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-15","0.00",",,m",,,,,"85",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-16","0.00",",,m",,,,,"83",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-17","0.00",",,m",,,,,"85",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-18","0.00",",,m",,,,,"86",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-19","0.00",",,m",,,,,"86",",,m","61",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-20","0.00",",,m",,,,,"89",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-21","0.00",",,m",,,,,"89",",,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-22","0.00",",,m",,,,,"89",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-23","0.00",",,m",,,,,"86",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-24","0.00",",,m",,,,,"86",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-25","0.00",",,m",,,,,"85",",,m","68",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-26","0.00",",,m",,,,,"84",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-27","0.00",",,m",,,,,"87",",,m","54",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-28","0.00",",,m",,,,,"89",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-29","0.00",",,m",,,,,"86",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-11-30","0.00",",,m",,,,,"77",",,m","66",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-01","0.00",",,m",,,,,"79",",,m","64",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-02","0.00",",,m",,,,,"78",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-03","0.00",",,m",,,,,"78",",,m","45",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-04","0.00",",,m",,,,,"85",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-05","0.00",",,m",,,,,"86",",,m","50",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-06","0.00",",,m",,,,,"86",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-07","0.00",",,m",,,,,"88",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-08","0.00",",,m",,,,,"88",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-09","0.00",",,m",,,,,"87",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-10","0.00",",,m",,,,,"87",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-11","0.00",",,m",,,,,"89",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-12","0.00",",,m",,,,,"66",",S,m","60",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-13","0.00",",,m",,,,,"80",",,m","62",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-14","0.00",",,m",,,,,"88",",,m","57",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-15","0.00",",,m",,,,,"86",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-16","0.00",",,m",,,,,"82",",,m","63",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-17","0.00",",,m",,,,,"79",",,m","55",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-18","0.00",",,m",,,,,"84",",,m","53",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-19","0.00",",,m",,,,,"83",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-20","0.00",",,m",,,,,"88",",,m","51",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-21","0.00",",,m",,,,,"80",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-22","0.00",",,m",,,,,"77",",,m","54",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-23","0.00",",,m",,,,,"71",",,m","59",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-24","0.00",",,m",,,,,"77",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-25","0.00",",,m",,,,,"82",",,m","54",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-26","0.00",",,m",,,,,"79",",,m","56",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-27","0.00",",,m",,,,,"68",",,m","52",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-28","0.00",",,m",,,,,"87",",,m","48",",,m"
"MXN00007202","TUXTLA GUTIERREZ DGE, MX","16.75","-93.1167","542.8","1960-12-29","0.00",",,m",,,,,"87",",,m","50",",,m"
